SOURCE_ID,ra,dec,parallax,bp_rp,phot_g_mean_mag,teff_gspphot,radius_gspphot,dist_pc,abs_g_mag
3949994938669998080,182.32796821949523,18.24361900615937,1.2404898546230312,1.5206051,17.075916,4146.8286,0.5688,806.1331547962454,7.543882373956135
3949995492721369728,182.37347245303593,18.285984005382492,1.2487640952645858,1.6838055,16.977282,4184.633,0.8025,800.7917618644552,7.45968358695945
3949995660224468096,182.2189882526068,18.153106982654595,1.0077711426011546,1.9975262,18.544096,3517.3804,0.2947,992.2887823706715,8.560905584193957
3949997004549824768,182.1339692591862,18.223689024683697,1.0606952236014238,0.8868427,14.4472065,5446.6987,1.1072,942.7778854369282,4.575159563152386
3949997550010121984,182.1748170858126,18.266453837555453,1.1139945895022039,1.8147583,17.15463,3815.1196,0.4648,897.6704280465643,7.389046068722436
3949997859247757696,182.31009686618873,18.239458568614463,1.1458526118088972,1.7451744,17.026121,3950.2654,0.5051,872.712589467639,7.32176493451292
3949998756896484224,182.3179008091653,18.300890412693327,2.100451427259507,1.5176926,15.390286,4548.02,0.6775,476.0881337326216,7.001849660474344
3949999027478880512,182.25454369905245,18.286359345167362,1.9096346046271708,2.0902672,18.266367,3561.083,0.3445,523.6603890487395,9.67111833837721
3950001952352177536,182.43810914898768,18.339893578962723,2.431786957004548,1.9133205,15.86318,3593.1768,0.7781,411.2202333841738,7.792807784393361
3950002192870346624,182.54045737734072,18.31078641733498,1.688506657603791,1.5073786,16.009058,4371.9897,0.6567,592.2392994405654,7.146571885418105
3950002811345639040,182.62104505515472,18.359626940498213,3.535383929996445,2.3057137,17.614794,3403.3313,0.3154,282.85471105849757,10.356976695039823
3950003258022236288,182.51465147987213,18.350565609307747,1.1927955587975754,1.0065289,15.417814,5096.52,0.7305,838.3666359456206,5.800644321835799
3950003940921766144,182.58302519869324,18.399703473008827,1.24222479520644,1.6644135,17.077137,4181.179,0.6256,805.0072771521311,7.5481379616761295
3950003494244711552,182.48035166763697,18.356731310256382,2.037687803123438,0.9038353,13.332638,5536.0903,0.9762,490.7523117462673,4.878326016505699
3950004215799677056,182.55506325345345,18.42618950374689,1.3014555892726531,1.7514915,17.414623,3748.276,0.7222,768.3704371033297,7.98677002490296
3950004559396846976,182.39658586429212,18.334426429532222,1.649817267401012,2.3877258,18.351175,3463.8694,0.2891,606.127732906638,9.438354531860229
3950004838570177152,182.3705347803372,18.3572626668825,1.659528347529813,1.3885536,16.089596,4380.093,0.5974,602.5808486420177,7.189519171111378
3950005147807845888,182.3961530661661,18.362850866781585,1.3494777156178954,1.1411295,15.4927635,4811.0728,0.7908,741.0274274459749,6.143592105787253
3950006728355812608,182.47151197000403,18.4147097769175,1.0964170798784698,1.3834305,16.891924,4355.9214,0.5486,912.0616764843202,7.0918028660054055
3950006865794765568,182.42641623203218,18.409231546376567,16.204860221254158,2.930296,16.018438,3152.2559,0.1903,61.709881254539205,12.066664785621034
3950007175032412544,182.50381947499366,18.43019673164864,3.130799283207792,2.4992542,17.608242,3250.7415,0.298,319.407253401249,10.086518163495759
3950007411255347072,182.47075773986975,18.43788080144127,3.4430306952797576,2.5355225,17.800123,3362.9084,0.3445,290.4417905338328,10.484827687424826
3950008510766978560,182.42278131770007,18.4816759041864,2.0184375064325364,2.389965,18.668095,3425.2915,0.3169,495.4327279458051,10.193171173046224
3950044455348511360,182.15042358789515,18.25292520517274,2.778939670619241,1.799983,16.082111,4130.2207,0.5963,359.84948164677735,8.301506951468696
3950046031600993920,182.09719192880524,18.346176953210886,1.9007444026066085,2.190548,18.726728,3432.1506,0.2885,526.1096645233511,10.121347040489622
3950048200559997824,182.2139795414229,18.42888233916368,2.215002632810454,1.1099396,14.276879,4910.777,0.7834,451.4667319971415,6.003750544474171
3950049128272909184,182.04686308441916,18.351271019913003,1.329246190877002,2.2238293,18.322514,3427.9119,0.3784,752.3060866100553,8.940540702633562
3950049128272909568,182.03940485322408,18.361215279221305,1.1249957339837364,0.80103207,13.980455,5796.393,1.1464,888.8922595811875,4.2362097765260955
3950049192697079424,182.0302374309253,18.375085794411746,2.7350423500481797,2.3806744,17.872637,3293.62,0.3503,365.625051466711,10.057457072248297
3950049196992386176,182.0311983116722,18.364380653777772,1.2026792156071502,1.552887,17.167002,4150.771,0.5589,831.4769117342471,7.567750752590712
